id,id_client,id_product,qtd,total,sale_date,product_id,product_name,category,start_date,usd_price,cotacaoVenda,fx_date_used,custo_unitario_brl,custo_total_brl,prejuizo_total_brl,teve_prejuizo
2483,25,9,11,414922.0,2023-08-01,9,Transponder AIS Titan Pulse,eletrônicos,2022-05-05,7933.96,4.7752,2023-08-01,37886.245792,416748.70371200005,1826.703712000046,True
4590,44,21,9,78611.0,2023-08-01,21,GPS AIS Nautic Thrust,eletrônicos,2022-12-30,1674.22,4.7752,2023-08-01,7994.735344,71952.61809599999,0.0,False
94,36,90,8,632779.0,2023-08-02,90,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,propulsão,2021-12-01,14083.78,4.8083,2023-08-02,67719.039374,541752.314992,0.0,False
5895,18,132,5,7815.0,2023-08-02,132,Corrente Bruce Nautic Evo,ancoragem,2020-08-20,276.61,4.8083,2023-08-02,1330.0238630000001,6650.119315000001,0.0,False
5053,7,126,4,10172.6,2023-08-02,126,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05,4.8083,2023-08-02,2245.716515,8982.86606,0.0,False
8633,21,122,13,16332.4,2023-08-02,122,Corrente Danforth Zenith Oceanic Torque,ancoragem,2023-07-11,270.21,4.8083,2023-08-02,1299.2507429999998,16890.259659,557.8596589999997,True
6315,26,120,8,24996.0,2023-08-02,120,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2022-10-26,586.85,4.8083,2023-08-02,2821.7508550000002,22574.006840000002,0.0,False
5756,31,96,3,211863.0,2023-08-02,96,Motor de Popa Tohatsu Boost Swift 126HP,propulsão,2023-06-23,14776.4,4.8083,2023-08-02,71049.36412,213148.09236,1285.0923600000096,True
7857,44,78,14,1704662.0,2023-08-02,78,Motor Elétrico Honda Mako Axis 131HP,propulsão,2023-07-18,25349.04,4.8083,2023-08-02,121885.789032,1706401.046448,1739.0464480000082,True
2087,49,23,14,148675.95,2023-08-02,23,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74,4.8083,2023-08-02,10139.454542,141952.363588,0.0,False
5279,28,72,5,498323.0,2023-08-02,72,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48,4.8083,2023-08-02,147496.910484,737484.55242,239161.55241999996,True
2656,49,72,1,94681.75,2023-08-02,72,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48,4.8083,2023-08-02,147496.910484,147496.910484,52815.16048399999,True
3005,19,71,1,123665.3,2023-08-02,71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-07-26,27484.92,4.8083,2023-08-02,132155.74083599998,132155.74083599998,8490.44083599998,True
1729,36,55,1,104487.65,2023-08-02,55,Motor Diesel Volvo Flow Oceanic 259HP,propulsão,2022-04-14,23326.09,4.8083,2023-08-02,112158.838547,112158.838547,7671.1885470000125,True
4506,26,23,3,33536.0,2023-08-02,23,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74,4.8083,2023-08-02,10139.454542,30418.363626,0.0,False
3560,5,78,11,1339377.0,2023-08-02,78,Motor Elétrico Honda Mako Axis 131HP,propulsão,2023-07-18,25349.04,4.8083,2023-08-02,121885.789032,1340743.679352,1366.67935199989,True
2102,36,71,7,865657.1,2023-08-03,71,Motor Elétrico Torqeedo Pulse 300HP,propulsão,2023-07-26,27484.92,4.8797,2023-08-03,134118.16412399997,938827.1488679998,73170.04886799981,True
1112,44,125,6,19391.4,2023-08-03,125,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27,4.8797,2023-08-03,3153.6037189999997,18921.622314,0.0,False
5128,18,139,8,11399.0,2023-08-03,139,Boia de Arqueamento Danforth Torque,ancoragem,2020-10-30,246.89,4.8797,2023-08-03,1204.7491329999998,9637.993063999998,0.0,False
4213,45,107,7,10064.3,2023-08-03,107,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48,4.8797,2023-08-03,1441.853756,10092.976292,28.676292000000103,True
7117,20,98,13,1031695.0,2023-08-03,98,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2022-10-03,15262.93,4.8797,2023-08-03,74478.519521,968220.753773,0.0,False
4403,3,75,10,311299.8,2023-08-03,75,Motor Diesel Volvo Flow Leviathan Maré 187HP,propulsão,2022-02-07,6193.58,4.8797,2023-08-03,30222.812326,302228.12326,0.0,False
3812,34,64,6,635581.35,2023-08-03,64,Motor Elétrico Yamaha Swift Drift Current 265HP,propulsão,2022-09-06,21352.22,4.8797,2023-08-03,104192.427934,625154.567604,0.0,False
3679,5,4,1,3212.9,2023-08-03,4,Rádio AIS Hydro Tidal Zen,eletrônicos,2022-09-21,654.31,4.8797,2023-08-03,3192.8365069999995,3192.8365069999995,0.0,False
9476,29,38,9,238150.0,2023-08-03,38,Rádio AIS Force,eletrônicos,2023-07-27,5606.65,4.8797,2023-08-03,27358.770004999995,246228.93004499996,8078.930044999957,True
8602,29,35,13,135918.4,2023-08-03,35,Radar Furuno Swift,eletrônicos,2023-02-15,2106.85,4.8797,2023-08-03,10280.795944999998,133650.34728499997,0.0,False
7752,41,29,1,36510.0,2023-08-03,29,Rádio Simrad Orca,eletrônicos,2022-03-29,7689.63,4.8797,2023-08-03,37523.087511,37523.087511,1013.0875109999979,True
9486,37,14,12,429733.0,2023-08-03,14,Rádio Furuno Zen Swift,eletrônicos,2023-03-24,6767.66,4.8797,2023-08-03,33024.150502,396289.80602399993,0.0,False
8991,9,2,5,66491.45,2023-08-03,2,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74,4.8797,2023-08-03,13808.282277999999,69041.41139,2549.9613899999968,True
6448,16,58,15,1632369.0,2023-08-03,58,Motor de Popa Tohatsu Ion Core Nautic 53HP,propulsão,2022-07-13,20157.55,4.8797,2023-08-03,98362.796735,1475441.9510249998,0.0,False
5315,23,135,6,9373.65,2023-08-04,135,Cabo de Nylon Danforth Titan Poseidon,ancoragem,2023-04-11,328.1,4.8609,2023-08-04,1594.86129,9569.16774,195.51774000000114,True
3241,34,120,13,38587.1,2023-08-04,120,Boia de Arqueamento Danforth Flux Tidal,ancoragem,2022-10-26,586.85,4.8609,2023-08-04,2852.619165,37084.049145,0.0,False
3271,32,105,6,1857.0,2023-08-04,105,Cabo de Nylon Danforth Prime,ancoragem,2023-04-17,62.64,4.8609,2023-08-04,304.486776,1826.9206560000002,0.0,False
9976,38,103,14,23796.55,2023-08-04,103,Âncora Delta Swift,ancoragem,2022-09-19,341.7,4.8609,2023-08-04,1660.9695299999998,23253.573419999997,0.0,False
1085,21,90,5,375712.65,2023-08-04,90,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,propulsão,2021-12-01,14083.78,4.8609,2023-08-04,68459.846202,342299.23101,0.0,False
5557,15,87,8,534879.0,2023-08-04,87,Motor Elétrico Volvo Boost 225HP,propulsão,2021-11-01,11794.37,4.8609,2023-08-04,57331.253133000006,458650.02506400004,0.0,False
8139,26,80,5,613813.05,2023-08-04,80,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04,4.8609,2023-08-04,117522.173736,587610.86868,0.0,False
119,46,80,1,129224.0,2023-08-04,80,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04,4.8609,2023-08-04,117522.173736,117522.173736,0.0,False
2903,22,42,5,29964.0,2023-08-04,42,Transponder Lowrance Axis,eletrônicos,2022-05-27,1263.57,4.8609,2023-08-04,6142.087412999999,30710.437065,746.4370649999983,True
2735,40,39,3,88898.0,2023-08-04,39,GPS Furuno Vector,eletrônicos,2020-10-16,5270.87,4.8609,2023-08-04,25621.171983,76863.515949,0.0,False
6965,3,11,15,543479.0,2023-08-04,11,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24,4.8609,2023-08-04,35223.248016,528348.7202399999,0.0,False
1990,49,5,8,189352.0,2023-08-04,5,Piloto Automático Furuno Storm,eletrônicos,2022-05-24,4920.79,4.8609,2023-08-04,23919.468111,191355.744888,2003.7448879999865,True
9416,7,83,11,1408700.85,2023-08-04,83,Motor Diesel Yanmar Dash Nitro 184HP,propulsão,2019-01-25,35839.7,4.8609,2023-08-04,174213.19772999999,1916345.1750299998,507644.3250299997,True
6390,21,100,2,198740.0,2023-08-05,100,Motor Elétrico Honda Vector Abyss 220HP,propulsão,2021-05-13,19807.28,4.8609,2023-08-04,96281.207352,192562.414704,0.0,False
8250,34,140,2,5955.55,2023-08-05,140,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81,4.8609,2023-08-04,2852.424729,5704.849458,0.0,False
3557,35,134,15,70764.0,2023-08-05,134,Âncora Delta Storm Vox,ancoragem,2022-12-05,899.33,4.8609,2023-08-04,4371.553197,65573.297955,0.0,False
6549,8,124,5,17907.5,2023-08-05,124,Corrente Delta Axis,ancoragem,2023-02-27,725.63,4.8609,2023-08-04,3527.214867,17636.074335,0.0,False
9123,1,98,4,301572.75,2023-08-05,98,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2022-10-03,15262.93,4.8609,2023-08-04,74191.576437,296766.305748,0.0,False
6160,18,86,2,187046.0,2023-08-05,86,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79,4.8609,2023-08-04,86644.52171100001,173289.04342200002,0.0,False
959,17,84,11,453779.85,2023-08-05,84,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-04-11,8663.64,4.8609,2023-08-04,42113.087675999996,463243.964436,9464.114436000003,True
5415,31,79,6,377036.95,2023-08-05,79,Motor Diesel Tohatsu Zenith 60HP,propulsão,2021-10-21,11724.63,4.8609,2023-08-04,56992.253967,341953.523802,0.0,False
5688,33,49,2,25201.6,2023-08-05,49,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0,4.8609,2023-08-04,12769.5843,25539.1686,337.56860000000233,True
9437,45,18,6,159435.0,2023-08-05,18,Rádio Simrad Axis,eletrônicos,2023-07-19,5536.62,4.8609,2023-08-04,26912.956158,161477.736948,2042.7369480000052,True
7327,26,132,6,8909.1,2023-08-06,132,Corrente Bruce Nautic Evo,ancoragem,2020-08-20,276.61,4.8609,2023-08-04,1344.573549,8067.441294,0.0,False
5479,44,130,10,39368.95,2023-08-06,130,Boia de Arqueamento Delta Zen Boost Vortex,ancoragem,2023-06-15,859.48,4.8609,2023-08-04,4177.846332,41778.46332,2409.5133200000055,True
6051,19,86,5,467616.0,2023-08-06,86,Motor Diesel Volvo Helix Evo Force 144HP,propulsão,2021-08-13,17824.79,4.8609,2023-08-04,86644.52171100001,433222.60855500004,0.0,False
571,9,43,11,386065.0,2023-08-06,43,Sonda AIS Barracuda,eletrônicos,2021-12-28,6219.32,4.8609,2023-08-04,30231.492587999997,332546.41846799996,0.0,False
7635,41,127,8,11775.25,2023-08-06,127,Cabo de Nylon Delta Velocity Core Mako,ancoragem,2023-03-27,296.24,4.8609,2023-08-04,1439.9930160000001,11519.944128000001,0.0,False
7888,27,20,6,175750.95,2023-08-06,20,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04,4.8609,2023-08-04,27653.854536,165923.127216,0.0,False
5360,47,20,14,431668.0,2023-08-06,20,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04,4.8609,2023-08-04,27653.854536,387153.963504,0.0,False
4586,34,6,12,134750.85,2023-08-06,6,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66,4.8609,2023-08-04,10230.541793999999,122766.501528,0.0,False
2763,17,40,11,156024.0,2023-08-06,40,Sonda Furuno Maré Tidal,eletrônicos,2023-08-01,2970.73,4.8609,2023-08-04,14440.421457,158844.636027,2820.6360270000005,True
932,15,113,10,43950.0,2023-08-07,113,Âncora Delta Mako Ultra,ancoragem,2022-07-05,815.5,4.901,2023-08-07,3996.7655,39967.655,0.0,False
4966,29,142,6,4958.0,2023-08-07,142,Âncora Danforth Vector Evo,ancoragem,2022-11-09,160.09,4.901,2023-08-07,784.60109,4707.60654,0.0,False
7271,5,141,4,19127.0,2023-08-07,141,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2022-03-17,942.08,4.901,2023-08-07,4617.13408,18468.53632,0.0,False
1601,14,141,9,40884.2,2023-08-07,141,Boia de Arqueamento Bruce Nexus Abyss,ancoragem,2022-03-17,942.08,4.901,2023-08-07,4617.13408,41554.20672,670.0067200000049,True
6466,15,138,5,20915.0,2023-08-07,138,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2023-05-25,836.88,4.901,2023-08-07,4101.548879999999,20507.744399999996,0.0,False
5493,15,125,11,35551.85,2023-08-07,125,Cabo de Nylon Danforth Kinetic,ancoragem,2023-03-22,646.27,4.901,2023-08-07,3167.3692699999997,34841.061969999995,0.0,False
5616,15,124,1,3770.0,2023-08-07,124,Corrente Delta Axis,ancoragem,2023-02-27,725.63,4.901,2023-08-07,3556.31263,3556.31263,0.0,False
5212,29,119,2,6186.4,2023-08-07,119,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88,4.901,2023-08-07,3283.0818799999997,6566.1637599999995,379.7637599999998,True
1846,40,111,15,64278.0,2023-08-07,111,Boia de Arqueamento Danforth Aero Dash,ancoragem,2022-07-28,821.82,4.901,2023-08-07,4027.7398200000002,60416.0973,0.0,False
579,42,53,14,713877.5,2023-08-07,53,Motor Elétrico Torqeedo Zen Titan Hydra 129HP,propulsão,2023-07-26,11332.93,4.901,2023-08-07,55542.68993,777597.65902,63720.15902000002,True
1126,3,93,10,1004770.0,2023-08-07,93,Motor Elétrico Yamaha Flow 204HP,propulsão,2022-08-18,19409.47,4.901,2023-08-07,95125.81247,951258.1247,0.0,False
8518,34,33,9,57419.9,2023-08-07,33,Transponder Garmin Drift Vortex Marlin,eletrônicos,2020-09-10,1268.8,4.901,2023-08-07,6218.3888,55965.4992,0.0,False
7380,2,49,14,185700.0,2023-08-07,49,Sonda Furuno Swift,eletrônicos,2021-06-07,2627.0,4.901,2023-08-07,12874.927,180248.978,0.0,False
6526,2,56,6,245036.35,2023-08-07,56,Motor Elétrico Torqeedo Velocity Swift 74HP,propulsão,2022-12-19,8087.59,4.901,2023-08-07,39637.27859,237823.67154,0.0,False
2346,2,30,11,354727.0,2023-08-07,30,Transponder AIS Boost,eletrônicos,2020-05-19,5636.75,4.901,2023-08-07,27625.71175,303882.82925,0.0,False
3911,39,76,15,2222973.0,2023-08-07,76,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06,4.901,2023-08-07,136958.73906,2054381.0858999998,0.0,False
3258,16,88,1,48336.0,2023-08-07,88,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2023-06-28,9954.59,4.901,2023-08-07,48787.445589999996,48787.445589999996,451.4455899999957,True
934,3,72,15,1494970.0,2023-08-07,72,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48,4.901,2023-08-07,150340.52748,2255107.9121999997,760137.9121999997,True
4047,24,107,6,9080.0,2023-08-07,107,Boia de Arqueamento Bruce Tidal Marlin,ancoragem,2022-08-09,295.48,4.901,2023-08-07,1448.14748,8688.884880000001,0.0,False
6189,30,147,11,31664.45,2023-08-08,147,Corrente Danforth Force Leviathan Impulse,ancoragem,2022-08-25,592.19,4.9217,2023-08-08,2914.5815230000003,32060.396753000005,395.9467530000038,True
4887,10,95,15,994764.95,2023-08-08,95,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63,4.9217,2023-08-08,63714.507171000005,955717.6075650001,0.0,False
7656,21,143,1,4214.2,2023-08-08,143,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83,4.9217,2023-08-08,4413.928211,4413.928211,199.72821100000056,True
2034,35,143,1,4436.0,2023-08-08,143,Âncora Delta Hydra Kraken Velocity,ancoragem,2023-05-24,896.83,4.9217,2023-08-08,4413.928211,4413.928211,0.0,False
3719,4,137,7,22513.1,2023-08-08,137,Âncora Danforth Impulse,ancoragem,2020-06-26,619.79,4.9217,2023-08-08,3050.420443,21352.943101,0.0,False
7903,46,126,3,7629.45,2023-08-08,126,Corrente Danforth Hydro,ancoragem,2020-10-28,467.05,4.9217,2023-08-08,2298.679985,6896.039955,0.0,False
9493,16,102,3,2371.2,2023-08-08,102,Cabo de Nylon Bruce Nexus,ancoragem,2020-01-15,199.93,4.9217,2023-08-08,983.9954810000002,2951.9864430000007,580.7864430000009,True
7772,34,98,4,317445.0,2023-08-08,98,Motor Diesel Parsun Velocity Abyss Orca 235HP,propulsão,2022-10-03,15262.93,4.9217,2023-08-08,75119.562581,300478.250324,0.0,False
2663,2,93,6,602862.0,2023-08-08,93,Motor Elétrico Yamaha Flow 204HP,propulsão,2022-08-18,19409.47,4.9217,2023-08-08,95527.58849900002,573165.5309940001,0.0,False
4605,36,85,8,308630.0,2023-08-08,85,Motor de Popa Parsun Impulse 162HP,propulsão,2022-12-23,7499.89,4.9217,2023-08-08,36912.208613,295297.668904,0.0,False
5377,4,67,3,244498.65,2023-08-08,67,Motor de Popa Yamaha Mako 108HP,propulsão,2022-06-17,16720.73,4.9217,2023-08-08,82294.416841,246883.250523,2384.600523000001,True
4004,25,61,14,372647.95,2023-08-08,61,Motor Diesel Honda Prime 84HP,propulsão,2023-01-23,5396.92,4.9217,2023-08-08,26562.021164,371868.296296,0.0,False
3200,12,48,7,103154.0,2023-08-08,48,GPS Furuno Magnum Drift,eletrônicos,2023-08-03,3020.3,4.9217,2023-08-08,14865.010510000002,104055.07357000001,901.0735700000077,True
1056,14,45,6,59422.0,2023-08-08,45,GPS Furuno Current,eletrônicos,2023-03-22,1881.33,4.9217,2023-08-08,9259.341861,55556.051166000005,0.0,False
1643,10,36,10,214713.3,2023-08-08,36,Radar Lowrance Aqua Pulse,eletrônicos,2023-06-22,4733.87,4.9217,2023-08-08,23298.687979000002,232986.87979000004,18273.579790000047,True
426,37,12,1,2726.0,2023-08-08,12,GPS AIS Drift Flux Vox,eletrônicos,2022-06-20,527.97,4.9217,2023-08-08,2598.5099490000002,2598.5099490000002,0.0,False
5049,42,88,4,183678.7,2023-08-08,88,Motor Diesel Tohatsu Kinetic Poseidon 113HP,propulsão,2023-06-28,9954.59,4.9217,2023-08-08,48993.505603000005,195974.02241200002,12295.322412000009,True
6601,2,106,6,24993.55,2023-08-09,106,Âncora Danforth Nitro Titan Vox,ancoragem,2023-08-01,918.37,4.9015,2023-08-09,4501.390555,27008.34333,2014.7933300000004,True
1893,37,110,11,26078.45,2023-08-09,110,Corrente Bruce Current,ancoragem,2021-08-26,476.03,4.9015,2023-08-09,2333.261045,25665.871495000003,0.0,False
9018,43,110,12,29946.0,2023-08-09,110,Corrente Bruce Current,ancoragem,2021-08-26,476.03,4.9015,2023-08-09,2333.261045,27999.132540000002,0.0,False
6119,16,116,13,33482.0,2023-08-09,116,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24,4.9015,2023-08-09,2461.7293600000003,32002.481680000004,0.0,False
7623,28,136,12,23682.0,2023-08-09,136,Cabo de Nylon Bruce Flux Hydro,ancoragem,2018-11-01,533.84,4.9015,2023-08-09,2616.6167600000003,31399.401120000002,7717.401120000002,True
9399,40,128,10,44181.65,2023-08-09,128,Boia de Arqueamento Bruce Marlin Hydra,ancoragem,2022-07-22,853.09,4.9015,2023-08-09,4181.420635,41814.20635000001,0.0,False
368,6,129,14,43440.65,2023-08-09,129,Corrente Delta Boost,ancoragem,2022-07-14,598.62,4.9015,2023-08-09,2934.1359300000004,41077.903020000005,0.0,False
8755,49,95,5,349040.0,2023-08-09,95,Motor Diesel Honda Leviathan 133HP,propulsão,2022-11-23,12945.63,4.9015,2023-08-09,63453.005445,317265.027225,0.0,False
8254,8,119,15,48837.0,2023-08-09,119,Âncora Bruce Aqua,ancoragem,2023-08-04,669.88,4.9015,2023-08-09,3283.4168200000004,49251.25230000001,414.2523000000074,True
4450,43,91,4,539544.0,2023-08-09,91,Motor Elétrico Tohatsu Zenith Oceanic 113HP,propulsão,2022-03-16,26303.31,4.9015,2023-08-09,128925.67396500002,515702.6958600001,0.0,False
7551,49,3,10,90242.0,2023-08-09,3,Radar Furuno Pulse Leviathan,eletrônicos,2022-06-21,1753.77,4.9015,2023-08-09,8596.103655,85961.03655,0.0,False
7292,29,84,4,165011.2,2023-08-09,84,Motor de Popa Torqeedo Zenith Peak Thrust 212HP,propulsão,2023-04-11,8663.64,4.9015,2023-08-09,42464.83146,169859.32584,4848.125839999993,True
1835,28,8,8,39873.0,2023-08-09,8,GPS AIS Zen,eletrônicos,2023-05-10,1006.07,4.9015,2023-08-09,4931.2521050000005,39450.016840000004,0.0,False
9775,37,18,1,25243.4,2023-08-09,18,Rádio Simrad Axis,eletrônicos,2023-07-19,5536.62,4.9015,2023-08-09,27137.74293,27137.74293,1894.342929999999,True
2505,16,37,9,54609.0,2023-08-09,37,GPS Lowrance Evo Storm Drift,eletrônicos,2023-03-09,1181.71,4.9015,2023-08-09,5792.151565000001,52129.36408500001,0.0,False
9015,10,87,9,571652.05,2023-08-09,87,Motor Elétrico Volvo Boost 225HP,propulsão,2021-11-01,11794.37,4.9015,2023-08-09,57810.104555000005,520290.94099500007,0.0,False
8465,12,59,5,435831.0,2023-08-09,59,Motor Diesel Yanmar Hydro Magnum Boost 267HP,propulsão,2021-08-10,16694.98,4.9015,2023-08-09,81830.44447,409152.22235,0.0,False
4705,39,60,4,413253.8,2023-08-09,60,Motor de Popa Honda Velocity Drift 258HP,propulsão,2023-08-09,22190.02,4.9015,2023-08-09,108764.38303000001,435057.53212000005,21803.73212000006,True
3493,33,65,7,178904.0,2023-08-09,65,Motor de Popa Torqeedo Nautic Swift 223HP,propulsão,2022-06-13,5008.66,4.9015,2023-08-09,24549.94699,171849.62893,0.0,False
5831,17,51,8,513272.0,2023-08-09,51,Motor Diesel Tohatsu Evo Zenith 16HP,propulsão,2022-08-04,12243.38,4.9015,2023-08-09,60010.92707,480087.41656,0.0,False
3323,3,140,10,31346.0,2023-08-10,140,Boia de Arqueamento Bruce Dash Titan Pulse,ancoragem,2021-02-03,586.81,4.8518,2023-08-10,2847.0847579999995,28470.847579999994,0.0,False
6600,42,138,9,35764.65,2023-08-10,138,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2023-05-25,836.88,4.8518,2023-08-10,4060.3743839999997,36543.369456,778.7194559999989,True
3710,4,136,6,11841.0,2023-08-10,136,Cabo de Nylon Bruce Flux Hydro,ancoragem,2018-11-01,533.84,4.8518,2023-08-10,2590.0849120000003,15540.509472000002,3699.5094720000016,True
1561,7,133,10,18927.0,2023-08-10,133,Âncora Bruce Core Pulse,ancoragem,2022-07-06,348.47,4.8518,2023-08-10,1690.706746,16907.067460000002,0.0,False
9171,47,129,2,6532.0,2023-08-10,129,Corrente Delta Boost,ancoragem,2022-07-14,598.62,4.8518,2023-08-10,2904.384516,5808.769032,0.0,False
9590,7,121,10,35095.85,2023-08-10,121,Âncora Danforth Oceanic Helix Flux,ancoragem,2023-05-24,746.8,4.8518,2023-08-10,3623.32424,36233.2424,1137.3924000000043,True
8456,34,89,2,157356.0,2023-08-10,89,Motor Elétrico Yamaha Orca Storm Zenith 11HP,propulsão,2022-11-11,14832.32,4.8518,2023-08-10,71963.450176,143926.900352,0.0,False
4221,29,101,10,4634.0,2023-08-10,101,Cabo de Nylon Delta Vortex,ancoragem,2023-07-14,96.64,4.8518,2023-08-10,468.877952,4688.77952,54.77952000000005,True
292,49,74,1,82231.05,2023-08-10,74,Motor de Popa Honda Torque 228HP,propulsão,2023-04-05,17160.36,4.8518,2023-08-10,83258.634648,83258.634648,1027.5846480000037,True
43,11,70,14,480976.0,2023-08-10,70,Motor Diesel Parsun Boost Helix Velocity 146HP,propulsão,2022-11-09,6655.06,4.8518,2023-08-10,32289.020108,452046.281512,0.0,False
1400,27,32,3,35631.65,2023-08-10,32,Sonda AIS Impulse Oceanic Zenith,eletrônicos,2023-06-12,2560.62,4.8518,2023-08-10,12423.616116,37270.848348,1639.198347999998,True
3961,14,28,11,149001.8,2023-08-10,28,Piloto Automático AIS Core,eletrônicos,2023-03-14,2723.39,4.8518,2023-08-10,13213.343601999999,145346.779622,0.0,False
4258,36,11,10,344203.05,2023-08-10,11,GPS Furuno Swift Leviathan Poseidon,eletrônicos,2023-05-09,7246.24,4.8518,2023-08-10,35157.307232,351573.07232,7370.022319999989,True
5964,24,10,5,160165.0,2023-08-10,10,Piloto Automático Simrad Titan Flux Magnum,eletrônicos,2023-06-29,6594.15,4.8518,2023-08-10,31993.496969999997,159967.48484999998,0.0,False
6043,35,80,10,1227626.1,2023-08-10,80,Motor de Popa Volvo Maré 69HP,propulsão,2022-10-28,24177.04,4.8518,2023-08-10,117302.162672,1173021.62672,0.0,False
4479,23,79,3,188518.95,2023-08-10,79,Motor Diesel Tohatsu Zenith 60HP,propulsão,2021-10-21,11724.63,4.8518,2023-08-10,56885.55983399999,170656.67950199998,0.0,False
7969,48,52,6,78113.75,2023-08-11,52,Motor Diesel Honda Zen Tidal Mako 26HP,propulsão,2023-01-11,2634.69,4.8918,2023-08-11,12888.376542,77330.259252,0.0,False
1892,22,146,9,4240.8,2023-08-11,146,Corrente Delta Vox Ion,ancoragem,2022-05-04,99.02,4.8918,2023-08-11,484.386036,4359.474324,118.67432399999961,True
7059,20,138,15,59608.7,2023-08-11,138,Boia de Arqueamento Delta Peak Boost Thrust,ancoragem,2023-05-25,836.88,4.8918,2023-08-11,4093.849584,61407.74376,1799.0437600000005,True
2186,1,116,15,38633.0,2023-08-11,116,Cabo de Nylon Delta Velocity Oceanic Abyss,ancoragem,2022-03-16,502.24,4.8918,2023-08-11,2456.857632,36852.864480000004,0.0,False
1250,24,96,9,603808.6,2023-08-11,96,Motor de Popa Tohatsu Boost Swift 126HP,propulsão,2023-06-23,14776.4,4.8918,2023-08-11,72283.19352,650548.74168,46740.14168,True
3971,41,76,9,1333784.0,2023-08-11,76,Motor Diesel Honda Aero 205HP,propulsão,2022-07-04,27945.06,4.8918,2023-08-11,136701.644508,1230314.800572,0.0,False
541,1,72,2,189362.55,2023-08-11,72,Motor de Popa Volvo Hydro Dash 256HP,propulsão,2018-03-09,30675.48,4.8918,2023-08-11,150058.313064,300116.626128,110754.07612799999,True
8126,21,23,14,156501.0,2023-08-11,23,Piloto Automático Furuno Torque Peak,eletrônicos,2022-10-13,2108.74,4.8918,2023-08-11,10315.534332,144417.480648,0.0,False
5950,42,20,12,370001.0,2023-08-11,20,Radar AIS Marlin,eletrônicos,2021-10-04,5689.04,4.8918,2023-08-11,27829.645872,333955.75046400004,0.0,False
3735,41,17,9,126349.0,2023-08-11,17,Rádio AIS Oceanic Pulse,eletrônicos,2023-06-02,2833.14,4.8918,2023-08-11,13859.154251999998,124732.38826799998,0.0,False
5382,11,12,14,36258.65,2023-08-11,12,GPS AIS Drift Flux Vox,eletrônicos,2022-06-20,527.97,4.8918,2023-08-11,2582.723646,36158.131044,0.0,False
9529,30,9,14,555877.0,2023-08-11,9,Transponder AIS Titan Pulse,eletrônicos,2022-05-05,7933.96,4.8918,2023-08-11,38811.345528,543358.837392,0.0,False
5630,6,6,4,47281.0,2023-08-11,6,Transponder AIS Vector,eletrônicos,2021-12-01,2104.66,4.8918,2023-08-11,10295.575787999998,41182.30315199999,0.0,False
4247,38,2,10,132982.9,2023-08-11,2,Transponder Furuno Marlin,eletrônicos,2023-05-24,2829.74,4.8918,2023-08-11,13842.522131999998,138425.22131999998,5442.321319999988,True
4832,38,28,10,142586.0,2023-08-11,28,Piloto Automático AIS Core,eletrônicos,2023-03-14,2723.39,4.8918,2023-08-11,13322.279202,133222.79202,0.0,False
